Name	Length
Sevir.9G467700.1	862
Sevir.9G467800.1	3215
Sevir.9G467900.1	2474
Sevir.9G468000.1	669
Sevir.9G468100.1	1060
Sevir.9G468200.1	1143
Sevir.9G468300.1	1358
Sevir.9G468400.1	4757
Sevir.9G468500.1	591
Sevir.9G468600.1	1400
Sevir.9G468700.1	507
Sevir.9G468800.1	1547
Sevir.9G468900.1	428
Sevir.9G469000.1	2750
Sevir.9G469100.1	3376
Sevir.9G469200.1	2688
Sevir.9G469300.1	4579
Sevir.9G469400.1	4413
Sevir.9G469500.1	2139
Sevir.9G469600.1	1907
Sevir.9G469700.4	4638
Sevir.9G469800.1	3439
Sevir.9G469900.5	1352
Sevir.9G470000.1	2353
Sevir.9G470100.1	3550
Sevir.9G470200.1	1091
Sevir.9G470250.1	1451
Sevir.9G470300.1	2635
Sevir.9G470400.1	1161
Sevir.9G470500.1	2216
Sevir.9G470600.1	2226
Sevir.9G470700.1	1275
Sevir.9G470800.1	2073
Sevir.9G470900.1	2499
Sevir.9G471000.1	1130
Sevir.9G471100.1	2301
Sevir.9G471200.1	2945
Sevir.9G471300.1	2028
Sevir.9G471400.1	2460
Sevir.9G471500.1	1707
Sevir.9G471600.1	3221
Sevir.9G471700.1	1237
Sevir.9G471750.1	355
Sevir.9G471800.1	1015
Sevir.9G471900.1	1778
Sevir.9G472000.1	2763
Sevir.9G472100.1	4314
Sevir.9G472200.1	1007
Sevir.9G472300.1	2333
Sevir.9G472400.1	777
Sevir.9G472500.1	1438
Sevir.9G472600.3	1354
Sevir.9G472700.1	1962
Sevir.9G472750.1	635
Sevir.9G472800.1	824
Sevir.9G472900.1	435
Sevir.9G473000.1	2458
Sevir.9G473100.1	1159
Sevir.9G473200.1	3253
Sevir.9G473300.1	2207
Sevir.9G473400.1	225
Sevir.9G473500.1	2282
Sevir.9G473550.1	1356
Sevir.9G473600.1	1907
Sevir.9G473700.1	6221
Sevir.9G473800.1	4863
Sevir.9G473900.1	4305
Sevir.9G474000.1	351
Sevir.9G474100.2	3523
Sevir.9G474200.1	882
Sevir.9G474300.1	1417
Sevir.9G474400.1	273
Sevir.9G474500.1	2449
Sevir.9G474600.1	1212
Sevir.9G474700.1	1102
Sevir.9G474800.1	2616
Sevir.9G474900.1	1882
Sevir.9G475000.1	1535
Sevir.9G475100.1	3607
Sevir.9G475200.1	1083
Sevir.9G475300.1	2294
Sevir.9G475400.1	2449
Sevir.9G475500.1	2228
Sevir.9G475550.1	102
Sevir.9G475600.1	2961
Sevir.9G475700.1	156
Sevir.9G475800.1	2152
Sevir.9G475850.1	1714
Sevir.9G475900.5	2418
Sevir.9G476000.1	194
Sevir.9G476100.1	1866
Sevir.9G476200.1	1124
Sevir.9G476300.1	3501
Sevir.9G476400.1	1798
Sevir.9G476500.1	1766
Sevir.9G476600.1	2502
Sevir.9G476700.1	2206
Sevir.9G476800.2	4747
Sevir.9G476900.1	1113
Sevir.9G477000.1	480
Sevir.9G477100.2	1247
Sevir.9G477200.1	3753
Sevir.9G477300.1	1900
Sevir.9G477400.1	1056
Sevir.9G477500.1	3019
Sevir.9G477600.1	867
Sevir.9G477700.1	1174
Sevir.9G477800.1	1789
Sevir.9G477900.1	1542
Sevir.9G478000.1	3206
Sevir.9G478100.1	2184
Sevir.9G478150.1	2099
Sevir.9G478200.1	2224
Sevir.9G478300.1	3625
Sevir.9G478400.1	4356
Sevir.9G478500.1	3215
Sevir.9G478600.1	1776
Sevir.9G478700.1	1695
Sevir.9G478800.1	1779
Sevir.9G478900.1	1719
Sevir.9G479000.1	2192
Sevir.9G479100.1	756
Sevir.9G479200.1	1151
Sevir.9G479300.1	468
Sevir.9G479350.1	657
Sevir.9G479400.1	2920
Sevir.9G479500.2	1212
Sevir.9G479600.1	2735
Sevir.9G479700.1	291
Sevir.9G479800.1	2324
Sevir.9G479900.1	2868
Sevir.9G480000.1	2507
Sevir.9G480100.1	2158
Sevir.9G480200.1	597
Sevir.9G480300.1	573
Sevir.9G480400.1	2712
Sevir.9G480500.1	858
Sevir.9G480600.1	2112
Sevir.9G480700.1	2225
Sevir.9G480800.1	2036
Sevir.9G480900.1	1880
Sevir.9G481000.1	3084
Sevir.9G481100.4	2442
Sevir.9G481200.1	2237
Sevir.9G481300.1	1850
Sevir.9G481400.1	1861
Sevir.9G481500.1	1435
Sevir.9G481600.1	1482
Sevir.9G481700.4	1263
Sevir.9G481800.1	756
Sevir.9G481900.1	1020
Sevir.9G482000.1	672
Sevir.9G482100.1	2206
Sevir.9G482200.2	4763
Sevir.9G482300.1	4313
Sevir.9G482400.5	2412
Sevir.9G482500.1	357
Sevir.9G482601.1	2902
Sevir.9G482700.1	1233
Sevir.9G482800.1	1428
Sevir.9G482900.2	2796
Sevir.9G483000.1	1773
Sevir.9G483100.1	3183
Sevir.9G483200.1	2258
Sevir.9G483250.1	2876
Sevir.9G483300.1	2334
Sevir.9G483400.1	1175
Sevir.9G483500.1	375
Sevir.9G483600.1	2802
Sevir.9G483700.1	1686
Sevir.9G483800.1	2053
Sevir.9G483900.1	2508
Sevir.9G484000.1	1318
Sevir.9G484100.1	1494
Sevir.9G484200.1	3453
Sevir.9G484250.1	2434
Sevir.9G484300.2	1525
Sevir.9G484400.2	3376
Sevir.9G484433.1	610
Sevir.9G484466.1	138
Sevir.9G484500.1	1105
Sevir.9G484600.1	303
Sevir.9G484675.1	1177
Sevir.9G484750.1	628
Sevir.9G484825.1	1511
Sevir.9G484900.1	1004
Sevir.9G485000.1	786
Sevir.9G485100.2	354
Sevir.9G485125.1	267
Sevir.9G485150.1	572
Sevir.9G485175.1	802
Sevir.9G485200.1	595
Sevir.9G485300.1	2515
Sevir.9G485400.1	2636
Sevir.9G485500.1	306
Sevir.9G485600.3	2015
Sevir.9G485700.1	1695
Sevir.9G485900.2	838
Sevir.9G486000.1	2422
Sevir.9G486100.1	1112
Sevir.9G486200.1	1004
Sevir.9G486300.2	1893
Sevir.9G486400.1	5300
Sevir.9G486500.1	2428
Sevir.9G486600.1	759
Sevir.9G486700.1	1334
Sevir.9G486800.1	2954
Sevir.9G486900.1	1281
Sevir.9G487000.1	2520
Sevir.9G487050.1	881
Sevir.9G487100.1	1993
Sevir.9G487200.1	1412
Sevir.9G487300.1	1500
Sevir.9G487400.1	2270
Sevir.9G487500.1	465
Sevir.9G487600.1	329
Sevir.9G487700.1	2668
Sevir.9G487800.1	2631
Sevir.9G487900.1	1231
Sevir.9G488000.1	1837
Sevir.9G488066.1	460
Sevir.9G488132.1	1591
Sevir.9G488200.1	3011
Sevir.9G488300.1	2943
Sevir.9G488400.1	4223
Sevir.9G488500.1	2095
Sevir.9G488600.2	1923
Sevir.9G488700.1	2099
Sevir.9G488750.1	570
Sevir.9G488800.1	1943
Sevir.9G488900.1	2138
Sevir.9G489000.1	4175
Sevir.9G489100.2	2199
Sevir.9G489200.1	4478
Sevir.9G489266.1	1306
Sevir.9G489332.1	4979
Sevir.9G489400.3	2859
Sevir.9G489500.1	342
Sevir.9G489601.1	1006
Sevir.9G489700.1	1581
Sevir.9G489800.1	1943
Sevir.9G489900.1	2334
Sevir.9G490000.3	543
Sevir.9G490001.1	4878
Sevir.9G490100.1	2546
Sevir.9G490200.1	2101
Sevir.9G490500.1	1488
Sevir.9G490600.1	1398
Sevir.9G490700.1	2136
Sevir.9G490800.1	1834
Sevir.9G490900.2	7734
Sevir.9G491000.1	1455
Sevir.9G491100.1	3137
Sevir.9G491200.1	3216
Sevir.9G491300.1	2227
Sevir.9G491400.1	3081
Sevir.9G491500.1	1732
Sevir.9G491600.1	2467
Sevir.9G491650.1	218
Sevir.9G491700.1	1531
Sevir.9G491800.2	1737
Sevir.9G491900.1	366
Sevir.9G492000.1	2607
Sevir.9G492100.1	1734
Sevir.9G492150.1	300
Sevir.9G492201.1	1211
Sevir.9G492251.1	1432
Sevir.9G492300.1	1627
Sevir.9G492400.1	2269
Sevir.9G492500.1	843
Sevir.9G492600.1	1347
Sevir.9G492700.1	2333
Sevir.9G492800.1	5552
Sevir.9G492900.1	798
Sevir.9G493000.2	1744
Sevir.9G493100.1	1290
Sevir.9G493200.1	2950
Sevir.9G493300.1	3296
Sevir.9G493400.1	2283
Sevir.9G493500.1	3079
Sevir.9G493600.1	2747
Sevir.9G493700.1	1250
Sevir.9G493800.1	244
Sevir.9G493900.1	2360
Sevir.9G494000.1	1857
Sevir.9G494100.1	2333
Sevir.9G494200.1	2775
Sevir.9G494301.1	1272
Sevir.9G494400.1	1020
Sevir.9G494500.1	2974
Sevir.9G494600.1	3948
Sevir.9G494700.1	2183
Sevir.9G494800.1	2616
Sevir.9G494900.1	3878
Sevir.9G495000.1	1831
Sevir.9G495100.1	2627
Sevir.9G495200.1	2701
Sevir.9G495300.1	1455
Sevir.9G495400.1	2068
Sevir.9G495500.1	4341
Sevir.9G495600.1	4321
Sevir.9G495700.1	4072
Sevir.9G495800.1	3128
Sevir.9G495900.1	7055
Sevir.9G496000.1	6005
Sevir.9G496100.1	1580
Sevir.9G496200.1	2325
Sevir.9G496300.1	2138
Sevir.9G496400.1	2166
Sevir.9G496500.1	2085
Sevir.9G496600.1	1905
Sevir.9G496650.1	1398
Sevir.9G496700.1	906
Sevir.9G496801.1	450
Sevir.9G496900.1	2140
Sevir.9G497000.1	896
Sevir.9G497100.2	2974
Sevir.9G497200.1	907
Sevir.9G497300.1	1458
Sevir.9G497400.1	2410
Sevir.9G497500.1	2421
Sevir.9G497600.1	1924
Sevir.9G497700.1	855
Sevir.9G497800.1	1506
Sevir.9G497900.1	1527
Sevir.9G498000.1	1995
Sevir.9G498100.1	2184
Sevir.9G498200.1	2661
Sevir.9G498300.1	2633
Sevir.9G498400.1	638
Sevir.9G498500.1	2842
Sevir.9G498600.1	1517
Sevir.9G498700.1	3204
Sevir.9G498800.1	1068
Sevir.9G498900.1	1128
Sevir.9G499000.1	1808
Sevir.9G499100.3	5235
Sevir.9G499200.1	1875
Sevir.9G499250.1	5710
Sevir.9G499300.3	5053
Sevir.9G499400.1	1812
Sevir.9G499500.1	1797
Sevir.9G499600.1	1404
Sevir.9G499750.1	159
Sevir.9G499900.1	546
Sevir.9G500000.1	3001
Sevir.9G500100.1	2459
Sevir.9G500200.1	909
Sevir.9G500300.1	2493
Sevir.9G500400.1	2749
Sevir.9G500500.2	1125
Sevir.9G500600.1	1336
Sevir.9G500700.1	1259
Sevir.9G500800.1	2243
Sevir.9G500901.1	1654
Sevir.9G501000.1	673
Sevir.9G501100.1	3150
Sevir.9G501200.1	651
Sevir.9G501300.1	432
Sevir.9G501400.1	2268
Sevir.9G501500.1	2677
Sevir.9G501600.1	2394
Sevir.9G501700.1	2393
Sevir.9G501800.1	973
Sevir.9G501900.2	1613
Sevir.9G502000.1	2337
Sevir.9G502100.1	2744
Sevir.9G502200.1	1584
Sevir.9G502301.1	580
Sevir.9G502400.1	237
Sevir.9G502500.1	1449
Sevir.9G502600.2	1651
Sevir.9G502700.1	1258
Sevir.9G502800.1	1787
Sevir.9G502900.1	1098
Sevir.9G503000.1	1431
Sevir.9G503100.1	3695
Sevir.9G503200.1	2228
Sevir.9G503300.1	2621
Sevir.9G503350.1	633
Sevir.9G503400.1	720
Sevir.9G503501.1	1697
Sevir.9G503600.2	1822
Sevir.9G503700.1	5318
Sevir.9G503800.1	1306
Sevir.9G503900.3	1029
Sevir.9G504000.1	3468
Sevir.9G504200.1	2020
Sevir.9G504300.1	3599
Sevir.9G504400.1	1945
Sevir.9G504500.1	4003
Sevir.9G504600.1	2835
Sevir.9G504700.1	1337
Sevir.9G504800.1	4119
Sevir.9G504850.1	1512
Sevir.9G504900.2	6924
Sevir.9G505000.1	1909
Sevir.9G505100.2	1625
Sevir.9G505200.1	1428
Sevir.9G505300.1	1767
Sevir.9G505400.1	2113
Sevir.9G505500.1	1728
Sevir.9G505600.1	1736
Sevir.9G505700.1	1741
Sevir.9G505800.1	504
Sevir.9G505850.1	777
Sevir.9G505900.2	2353
Sevir.9G506000.2	3203
Sevir.9G506100.1	1154
Sevir.9G506200.1	2722
Sevir.9G506300.1	1359
Sevir.9G506400.1	2529
Sevir.9G506500.1	1356
Sevir.9G506600.1	2279
Sevir.9G506700.1	3068
Sevir.9G506800.1	1228
Sevir.9G506900.1	1292
Sevir.9G507000.1	1562
Sevir.9G507100.1	793
Sevir.9G507200.1	1300
Sevir.9G507300.1	1456
Sevir.9G507400.1	1628
Sevir.9G507500.1	1654
Sevir.9G507600.1	2468
Sevir.9G507700.3	3201
Sevir.9G507800.1	4179
Sevir.9G507900.1	4404
Sevir.9G508000.1	1744
Sevir.9G508100.1	1398
Sevir.9G508200.1	2123
Sevir.9G508301.1	1600
Sevir.9G508400.1	2344
Sevir.9G508500.1	1766
Sevir.9G508600.1	586
Sevir.9G508700.1	2671
Sevir.9G508800.1	2750
Sevir.9G508900.2	1988
Sevir.9G509000.1	4011
Sevir.9G509100.1	999
Sevir.9G509200.1	2399
Sevir.9G509300.1	1957
Sevir.9G509400.1	2085
Sevir.9G509500.2	2170
Sevir.9G509600.1	363
Sevir.9G509700.1	2162
Sevir.9G509800.2	600
Sevir.9G509900.1	1524
Sevir.9G510000.1	985
Sevir.9G510100.1	1386
Sevir.9G510150.1	288
Sevir.9G510201.1	994
Sevir.9G510251.1	177
Sevir.9G510300.2	2577
Sevir.9G510350.1	387
Sevir.9G510400.1	2736
Sevir.9G510500.1	2487
Sevir.9G510600.1	1861
Sevir.9G510700.1	1798
Sevir.9G510800.1	1687
Sevir.9G510900.1	705
Sevir.9G511000.1	648
Sevir.9G511100.1	960
Sevir.9G511200.1	1326
Sevir.9G511300.1	2146
Sevir.9G511400.2	1979
Sevir.9G511500.1	1962
Sevir.9G511550.1	186
Sevir.9G511600.1	2005
Sevir.9G511650.1	186
Sevir.9G511700.2	3395
Sevir.9G511800.1	1894
Sevir.9G511900.3	2041
Sevir.9G512000.1	1836
Sevir.9G512100.1	3078
Sevir.9G512200.1	1852
Sevir.9G512300.1	1317
Sevir.9G512401.1	1301
Sevir.9G512500.3	333
Sevir.9G512600.1	2802
Sevir.9G512700.1	2308
Sevir.9G512800.1	1580
Sevir.9G512833.1	360
Sevir.9G512866.1	703
Sevir.9G512900.1	2937
Sevir.9G513000.1	1281
Sevir.9G513100.1	826
Sevir.9G513200.1	972
Sevir.9G513300.1	2026
Sevir.9G513400.1	1120
Sevir.9G513500.1	1434
Sevir.9G513600.1	1776
Sevir.9G513700.1	1395
Sevir.9G513800.1	972
Sevir.9G513900.1	4246
Sevir.9G514000.1	3097
Sevir.9G514100.1	1493
Sevir.9G514200.1	3315
Sevir.9G514300.1	3898
Sevir.9G514350.1	686
Sevir.9G514400.1	1927
Sevir.9G514500.1	1708
Sevir.9G514600.1	1039
Sevir.9G514700.1	2620
Sevir.9G514800.1	1105
Sevir.9G514850.1	374
Sevir.9G514900.1	2067
Sevir.9G514950.1	168
Sevir.9G515001.1	158
Sevir.9G515051.1	1711
Sevir.9G515100.2	2756
Sevir.9G515166.1	924
Sevir.9G515232.1	1454
Sevir.9G515300.1	1806
Sevir.9G515400.1	1311
Sevir.9G515500.1	1551
Sevir.9G515600.1	3051
Sevir.9G515700.1	928
Sevir.9G515800.1	1731
Sevir.9G515900.1	730
Sevir.9G516000.1	2137
Sevir.9G516100.1	948
Sevir.9G516200.1	2272
Sevir.9G516300.1	2376
Sevir.9G516400.2	2601
Sevir.9G516550.1	976
Sevir.9G516700.1	1547
Sevir.9G516800.1	846
Sevir.9G516900.1	1513
Sevir.9G517000.1	1619
Sevir.9G517050.1	2255
Sevir.9G517100.1	375
Sevir.9G517200.1	2640
Sevir.9G517300.1	1427
Sevir.9G517400.2	2611
Sevir.9G517501.1	755
Sevir.9G517600.1	1564
Sevir.9G517701.1	482
Sevir.9G517800.1	3314
Sevir.9G517900.1	4445
Sevir.9G518000.1	1245
Sevir.9G518100.1	2094
Sevir.9G518200.1	1578
Sevir.9G518300.6	1529
Sevir.9G518400.3	1682
Sevir.9G518500.1	4012
Sevir.9G518600.1	1362
Sevir.9G518650.1	742
Sevir.9G518700.1	2168
Sevir.9G518800.1	1554
Sevir.9G518900.1	1089
Sevir.9G519000.1	1320
Sevir.9G519100.1	4540
Sevir.9G519200.1	5353
Sevir.9G519300.2	453
Sevir.9G519500.1	1579
Sevir.9G519600.1	1675
Sevir.9G519701.1	1372
Sevir.9G519800.1	1477
Sevir.9G519900.1	1857
Sevir.9G520000.1	2520
Sevir.9G520100.1	702
Sevir.9G520166.1	3225
Sevir.9G520232.1	3827
Sevir.9G520300.1	1943
Sevir.9G520400.1	2910
Sevir.9G520450.1	532
Sevir.9G520500.1	3422
Sevir.9G520600.1	3050
Sevir.9G520700.1	1272
Sevir.9G520800.1	258
Sevir.9G520900.1	1624
Sevir.9G521000.1	1338
Sevir.9G521100.1	1491
Sevir.9G521200.2	1297
Sevir.9G521300.1	1103
Sevir.9G521400.3	1774
Sevir.9G521500.1	1408
Sevir.9G521600.1	641
Sevir.9G521700.1	3366
Sevir.9G521800.1	2095
Sevir.9G521900.1	2673
Sevir.9G522000.1	4142
Sevir.9G522200.1	219
Sevir.9G522300.2	2807
Sevir.9G522400.1	2806
Sevir.9G522500.1	1353
Sevir.9G522533.1	1149
Sevir.9G522566.1	513
Sevir.9G522600.1	1959
Sevir.9G522700.1	1308
Sevir.9G522800.1	2327
Sevir.9G522900.1	492
Sevir.9G523000.1	1306
Sevir.9G523100.1	1182
Sevir.9G523200.1	2200
Sevir.9G523300.1	2424
Sevir.9G523400.1	2463
Sevir.9G523500.1	3607
Sevir.9G523600.1	1047
Sevir.9G523700.1	1946
Sevir.9G523800.1	1990
Sevir.9G523900.1	492
Sevir.9G524000.1	1128
Sevir.9G524100.1	3226
Sevir.9G524200.1	1620
Sevir.9G524300.1	1563
Sevir.9G524400.1	1113
Sevir.9G524466.1	2473
Sevir.9G524532.1	390
Sevir.9G524600.1	1140
Sevir.9G524700.1	3466
Sevir.9G524800.1	657
Sevir.9G524900.1	1816
Sevir.9G525000.1	1838
Sevir.9G525100.1	324
Sevir.9G525200.1	1038
Sevir.9G525300.1	1945
Sevir.9G525400.1	930
Sevir.9G525500.1	1649
Sevir.9G525600.1	2053
Sevir.9G525650.1	1108
Sevir.9G525700.1	1780
Sevir.9G525800.1	714
Sevir.9G525900.1	1255
Sevir.9G526000.1	2185
Sevir.9G526100.1	2053
Sevir.9G526200.1	1268
Sevir.9G526300.2	4097
Sevir.9G526400.1	1924
Sevir.9G526500.1	1789
Sevir.9G526600.2	1702
Sevir.9G526701.1	585
Sevir.9G526800.1	801
Sevir.9G526900.1	3236
Sevir.9G526950.1	126
Sevir.9G527000.1	3431
Sevir.9G527066.1	989
Sevir.9G527132.1	1032
Sevir.9G527200.1	2217
Sevir.9G527300.1	399
Sevir.9G527400.1	750
Sevir.9G527500.1	832
Sevir.9G527600.1	697
Sevir.9G527700.1	1084
Sevir.9G527800.1	1746
Sevir.9G527900.1	864
Sevir.9G528000.1	4057
Sevir.9G528100.1	2378
Sevir.9G528200.3	258
Sevir.9G528250.1	709
Sevir.9G528300.8	3322
Sevir.9G528400.1	700
Sevir.9G528450.1	129
Sevir.9G528500.1	2820
Sevir.9G528600.1	2450
Sevir.9G528700.1	1026
Sevir.9G528750.1	781
Sevir.9G528800.1	453
Sevir.9G528900.1	1612
Sevir.9G529000.1	894
Sevir.9G529100.1	764
Sevir.9G529200.3	2627
Sevir.9G529300.1	1818
Sevir.9G529400.1	1554
Sevir.9G529500.1	1230
Sevir.9G529600.3	819
Sevir.9G529700.1	650
Sevir.9G529701.1	210
Sevir.9G529800.1	1846
Sevir.9G529900.1	3001
Sevir.9G530000.1	2300
Sevir.9G530100.1	3533
Sevir.9G530200.1	4049
Sevir.9G530300.1	2108
Sevir.9G530400.1	1604
Sevir.9G530500.1	1180
Sevir.9G530601.1	1460
Sevir.9G530700.1	1149
Sevir.9G530800.1	1904
Sevir.9G530900.1	1016
Sevir.9G531000.1	2899
Sevir.9G531100.2	890
Sevir.9G531200.1	4678
Sevir.9G531300.1	1724
Sevir.9G531400.1	1433
Sevir.9G531500.1	1108
Sevir.9G531600.1	1475
Sevir.9G531700.1	2464
Sevir.9G531800.3	3227
Sevir.9G531900.1	1702
Sevir.9G532000.1	2605
Sevir.9G532100.1	1970
Sevir.9G532200.1	2045
Sevir.9G532300.1	783
Sevir.9G532400.1	1094
Sevir.9G532500.1	2770
Sevir.9G532600.1	1976
Sevir.9G532650.1	1334
Sevir.9G532700.1	1564
Sevir.9G532800.1	1675
Sevir.9G532900.2	833
Sevir.9G533000.1	5690
Sevir.9G533100.1	1546
Sevir.9G533200.1	2855
Sevir.9G533300.1	3622
Sevir.9G533400.1	516
Sevir.9G533500.1	2901
Sevir.9G533600.2	3381
Sevir.9G533700.2	4937
Sevir.9G533800.2	3476
Sevir.9G533850.1	189
Sevir.9G533900.1	4171
Sevir.9G534000.1	2466
Sevir.9G534100.1	624
Sevir.9G534200.1	255
Sevir.9G534300.1	222
Sevir.9G534400.1	216
Sevir.9G534500.1	246
Sevir.9G534533.1	736
Sevir.9G534566.1	923
Sevir.9G534600.1	207
Sevir.9G534700.1	183
Sevir.9G534800.1	207
Sevir.9G534900.1	3452
Sevir.9G535001.1	3343
Sevir.9G535100.1	4011
Sevir.9G535150.1	788
Sevir.9G535200.2	1987
Sevir.9G535300.1	2094
Sevir.9G535400.1	1603
Sevir.9G535500.1	926
Sevir.9G535600.1	647
Sevir.9G535700.1	249
Sevir.9G535800.1	2839
Sevir.9G535900.1	228
Sevir.9G536000.1	213
Sevir.9G536100.2	1411
Sevir.9G536150.1	123
Sevir.9G536200.1	1961
Sevir.9G536300.1	1087
Sevir.9G536400.1	1311
Sevir.9G536450.1	246
Sevir.9G536500.1	1752
Sevir.9G536600.2	2849
Sevir.9G536701.1	2216
Sevir.9G536800.1	4110
Sevir.9G536900.1	1648
Sevir.9G537000.1	2536
Sevir.9G537100.2	3406
Sevir.9G537200.1	3733
Sevir.9G537300.1	1234
Sevir.9G537400.1	2664
Sevir.9G537500.1	4041
Sevir.9G537600.1	1326
Sevir.9G537650.1	132
Sevir.9G537700.1	1655
Sevir.9G537800.1	843
Sevir.9G537900.1	2124
Sevir.9G538000.1	3564
Sevir.9G538100.1	2399
Sevir.9G538200.1	2415
Sevir.9G538300.4	2927
Sevir.9G538350.1	976
Sevir.9G538400.1	117
Sevir.9G538500.1	1879
Sevir.9G538600.1	2425
Sevir.9G538700.1	2112
Sevir.9G538800.1	3230
Sevir.9G538900.2	2184
Sevir.9G539000.1	1146
Sevir.9G539100.1	1548
Sevir.9G539200.2	1105
Sevir.9G539300.1	2987
Sevir.9G539400.1	2331
Sevir.9G539500.1	1619
Sevir.9G539600.1	836
Sevir.9G539700.1	2696
Sevir.9G539800.1	1177
Sevir.9G539900.1	1393
Sevir.9G540000.1	1145
Sevir.9G540100.1	1397
Sevir.9G540200.1	1539
Sevir.9G540300.1	942
Sevir.9G540350.1	441
Sevir.9G540400.4	2375
Sevir.9G540450.1	1244
Sevir.9G540500.1	484
Sevir.9G540600.1	2097
Sevir.9G540700.1	1778
Sevir.9G540800.1	2753
Sevir.9G540850.1	1627
Sevir.9G540900.1	512
Sevir.9G541000.1	3523
Sevir.9G541100.1	1996
Sevir.9G541200.1	1477
Sevir.9G541300.1	2386
Sevir.9G541400.1	2872
Sevir.9G541500.1	1497
Sevir.9G541600.1	1831
Sevir.9G541700.1	2005
Sevir.9G541800.2	1769
Sevir.9G541900.1	2836
Sevir.9G542000.1	3240
Sevir.9G542100.1	1156
Sevir.9G542200.1	2203
Sevir.9G542300.1	213
Sevir.9G542400.1	2067
Sevir.9G542500.1	762
Sevir.9G542600.1	5130
Sevir.9G542700.1	2403
Sevir.9G542800.1	1973
Sevir.9G542900.1	1903
Sevir.9G543000.1	1125
Sevir.9G543100.1	2296
Sevir.9G543200.1	1747
Sevir.9G543250.1	1325
Sevir.9G543300.1	2412
Sevir.9G543400.1	1762
Sevir.9G543500.1	898
Sevir.9G543600.1	1144
Sevir.9G543700.1	1464
Sevir.9G543800.1	1427
Sevir.9G543866.1	734
Sevir.9G543932.1	869
Sevir.9G544000.1	1566
Sevir.9G544100.1	2683
Sevir.9G544200.1	2391
Sevir.9G544300.2	2459
Sevir.9G544400.4	3066
Sevir.9G544500.1	3415
Sevir.9G544600.1	1163
Sevir.9G544700.2	1240
Sevir.9G544800.1	717
Sevir.9G544900.1	1732
Sevir.9G545000.4	1770
Sevir.9G545100.1	3040
Sevir.9G545200.5	6389
Sevir.9G545266.1	93
Sevir.9G545332.1	147
Sevir.9G545400.1	5764
Sevir.9G545500.4	1271
Sevir.9G545600.1	2246
Sevir.9G545700.1	273
Sevir.9G545800.1	1151
Sevir.9G545850.1	347
Sevir.9G545900.1	1629
Sevir.9G546000.7	1688
Sevir.9G546100.1	1133
Sevir.9G546200.1	1666
Sevir.9G546301.1	3971
Sevir.9G546400.1	2250
Sevir.9G546500.1	1506
Sevir.9G546600.2	1766
Sevir.9G546700.1	1739
Sevir.9G546800.1	3424
Sevir.9G546900.1	3708
Sevir.9G547000.1	2090
Sevir.9G547100.1	1626
Sevir.9G547200.1	3485
Sevir.9G547300.1	819
Sevir.9G547400.1	4711
Sevir.9G547500.1	3543
Sevir.9G547600.1	822
Sevir.9G547700.1	1796
Sevir.9G547800.1	2280
Sevir.9G547900.1	1182
Sevir.9G548000.1	2337
Sevir.9G548100.1	2024
Sevir.9G548200.1	2556
Sevir.9G548300.1	2417
Sevir.9G548400.1	6066
Sevir.9G548500.1	1340
Sevir.9G548600.1	2996
Sevir.9G548700.1	1941
Sevir.9G548800.1	318
Sevir.9G548900.1	2630
Sevir.9G549000.1	2070
Sevir.9G549100.1	2536
Sevir.9G549200.1	778
Sevir.9G549300.1	2343
Sevir.9G549400.1	985
Sevir.9G549500.1	351
Sevir.9G549600.2	1370
Sevir.9G549700.1	870
Sevir.9G549800.1	2724
Sevir.9G549900.1	514
Sevir.9G550000.1	4316
Sevir.9G550100.2	2604
Sevir.9G550200.1	2924
Sevir.9G550300.1	2124
Sevir.9G550400.1	1847
Sevir.9G550500.1	993
Sevir.9G550550.1	108
Sevir.9G550600.2	3594
Sevir.9G550700.3	1748
Sevir.9G550800.1	534
Sevir.9G550900.1	947
Sevir.9G551000.1	1331
Sevir.9G551100.1	3101
Sevir.9G551200.3	3440
Sevir.9G551300.2	1792
Sevir.9G551400.1	1364
Sevir.9G551500.1	3643
Sevir.9G551600.1	3173
Sevir.9G551700.1	1647
Sevir.9G551800.3	1796
Sevir.9G551900.1	1273
Sevir.9G552000.1	1678
Sevir.9G552100.1	2994
Sevir.9G552200.2	1462
Sevir.9G552300.1	2295
Sevir.9G552400.1	4179
Sevir.9G552500.1	841
Sevir.9G552600.1	3629
Sevir.9G552700.1	1691
Sevir.9G552800.1	2793
Sevir.9G552900.1	1205
Sevir.9G553000.1	1040
Sevir.9G553100.1	809
Sevir.9G553200.1	1620
Sevir.9G553300.1	1762
Sevir.9G553400.1	643
Sevir.9G553500.1	1678
Sevir.9G553600.1	1551
Sevir.9G553700.1	869
Sevir.9G553800.2	4074
Sevir.9G553900.2	2870
Sevir.9G553950.1	3205
Sevir.9G554000.1	3915
Sevir.9G554100.1	2495
Sevir.9G554200.1	1381
Sevir.9G554300.1	1051
Sevir.9G554400.1	1193
Sevir.9G554500.1	1304
Sevir.9G554600.1	1348
Sevir.9G554700.1	2148
Sevir.9G554800.1	1819
Sevir.9G554900.2	2008
Sevir.9G555000.1	6004
Sevir.9G555100.1	1053
Sevir.9G555200.1	1635
Sevir.9G555300.1	4199
Sevir.9G555400.1	2140
Sevir.9G555500.1	859
Sevir.9G555600.1	1562
Sevir.9G555700.1	1357
